cups;fecha;hora;consumo_kWh;metodoObtencion;energiaVertida_kWh
"ES0022000005635208CB1P";"2024/03/19";"22:00";"1,111";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"23:00";"0,765";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"24:00";"0,146";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"01:00";"0,078";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"02:00";"0,114";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"03:00";"0,076";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"04:00";"0,082";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"05:00";"0,068";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"06:00";"0,368";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"07:00";"0,405";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"08:00";"1,571";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"09:00";"0,597";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"10:00";"0,078";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"11:00";"0,193";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"12:00";"0,177";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"13:00";"0,192";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"14:00";"0,309";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"15:00";"0,100";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"16:00";"0,081";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"17:00";"0,069";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"18:00";"0,083";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"19:00";"0,368";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"20:00";"1,462";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"21:00";"0,435";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"22:00";"0,223";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"23:00";"0,255";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/20";"24:00";"0,148";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"01:00";"0,122";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"02:00";"0,178";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"03:00";"0,113";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"04:00";"0,089";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"05:00";"0,087";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"06:00";"0,350";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"07:00";"0,108";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"08:00";"0,169";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"09:00";"1,220";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"10:00";"0,436";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"11:00";"0,279";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"12:00";"0,980";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"13:00";"0,722";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"14:00";"0,623";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"15:00";"0,468";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"16:00";"0,351";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"17:00";"0,441";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"18:00";"0,111";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"19:00";"0,148";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"20:00";"0,654";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"21:00";"0,847";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"22:00";"0,346";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"23:00";"0,492";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/21";"24:00";"0,237";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"01:00";"0,123";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"02:00";"0,064";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"03:00";"0,103";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"04:00";"0,078";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"05:00";"0,102";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"06:00";"0,061";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"07:00";"0,706";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"08:00";"0,659";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"09:00";"0,183";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"10:00";"0,089";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"11:00";"0,154";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"12:00";"0,107";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"13:00";"0,071";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"14:00";"0,884";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"15:00";"0,195";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"16:00";"1,574";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"17:00";"0,243";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"18:00";"0,153";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"19:00";"0,265";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"20:00";"0,074";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"21:00";"0,102";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"22:00";"0,067";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"23:00";"0,669";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/22";"24:00";"0,148";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"01:00";"0,116";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"02:00";"0,104";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"03:00";"0,197";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"04:00";"0,335";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"05:00";"0,084";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"06:00";"0,095";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"07:00";"0,056";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"08:00";"0,104";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"09:00";"0,227";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"10:00";"0,253";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"11:00";"0,296";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"12:00";"0,635";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"13:00";"0,916";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"14:00";"1,911";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"15:00";"0,991";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"16:00";"1,111";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"17:00";"1,930";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"18:00";"0,164";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"19:00";"0,320";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"20:00";"0,636";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"21:00";"0,848";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"22:00";"0,654";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"23:00";"0,372";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/23";"24:00";"0,297";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"01:00";"0,159";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"02:00";"0,176";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"03:00";"0,090";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"04:00";"0,102";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"05:00";"0,088";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"06:00";"0,089";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"07:00";"0,056";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"08:00";"0,130";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"09:00";"1,446";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"10:00";"0,750";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"11:00";"0,303";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"12:00";"0,265";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"13:00";"1,320";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"14:00";"1,751";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"15:00";"0,222";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"16:00";"0,075";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"17:00";"0,107";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"18:00";"0,092";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"19:00";"0,135";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"20:00";"0,564";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"21:00";"0,594";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"22:00";"0,409";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"23:00";"0,631";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/24";"24:00";"0,232";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"01:00";"0,099";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"02:00";"0,082";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"03:00";"0,061";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"04:00";"0,114";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"05:00";"0,355";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"06:00";"0,085";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"07:00";"0,556";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"08:00";"0,765";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"09:00";"0,590";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"10:00";"0,114";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"11:00";"0,298";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"12:00";"1,141";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"13:00";"0,307";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"14:00";"0,663";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"15:00";"1,025";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"16:00";"1,152";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"17:00";"0,773";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"18:00";"0,309";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"19:00";"0,318";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"20:00";"0,907";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"21:00";"0,205";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"22:00";"0,486";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"23:00";"0,261";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/25";"24:00";"0,272";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"01:00";"0,116";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"02:00";"0,095";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"03:00";"0,113";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"04:00";"0,056";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"05:00";"0,200";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"06:00";"0,082";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"07:00";"0,407";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"08:00";"1,320";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"09:00";"1,272";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"10:00";"0,117";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"11:00";"0,219";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"12:00";"0,260";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"13:00";"0,185";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"14:00";"0,988";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"15:00";"0,942";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"16:00";"0,224";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"17:00";"0,336";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"18:00";"0,244";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"19:00";"0,975";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"20:00";"0,151";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"21:00";"0,136";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"22:00";"0,251";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"23:00";"0,299";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/26";"24:00";"0,428";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"01:00";"0,282";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"02:00";"0,089";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"03:00";"0,052";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"04:00";"0,100";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"05:00";"0,071";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"06:00";"0,178";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"07:00";"0,057";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"08:00";"0,863";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"09:00";"0,699";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"10:00";"0,187";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"11:00";"0,310";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"12:00";"1,356";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"13:00";"1,330";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"14:00";"0,680";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"15:00";"0,491";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"16:00";"1,829";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"17:00";"0,241";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"18:00";"0,630";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"19:00";"0,970";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"20:00";"0,113";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"21:00";"0,152";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"22:00";"0,292";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"23:00";"0,072";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/27";"24:00";"0,089";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"01:00";"0,290";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"02:00";"0,290";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"03:00";"0,071";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"04:00";"0,074";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"05:00";"0,058";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"06:00";"0,376";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"07:00";"0,104";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"08:00";"0,067";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"09:00";"0,067";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"10:00";"0,378";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"11:00";"0,357";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"12:00";"0,335";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"13:00";"0,575";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"14:00";"0,392";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"15:00";"0,590";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"16:00";"1,537";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"17:00";"0,179";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"18:00";"0,719";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"19:00";"0,617";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"20:00";"0,200";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"21:00";"0,916";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"22:00";"0,749";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"23:00";"0,150";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/28";"24:00";"0,280";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"01:00";"0,170";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"02:00";"0,128";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"03:00";"0,135";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"04:00";"0,097";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"05:00";"0,071";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"06:00";"0,389";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"07:00";"0,053";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"08:00";"0,098";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"09:00";"0,075";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"10:00";"0,327";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"11:00";"0,425";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"12:00";"0,225";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"13:00";"0,413";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"14:00";"2,276";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"15:00";"2,014";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"16:00";"0,738";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"17:00";"0,222";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"18:00";"0,186";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"19:00";"0,126";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"20:00";"0,226";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"21:00";"0,215";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"22:00";"0,197";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"23:00";"1,192";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/29";"24:00";"0,364";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"01:00";"0,075";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"02:00";"0,079";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"03:00";"0,053";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"04:00";"0,360";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"05:00";"0,070";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"06:00";"0,076";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"07:00";"0,056";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"08:00";"0,194";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"09:00";"0,076";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"10:00";"1,207";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"11:00";"0,225";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"12:00";"0,359";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"13:00";"1,724";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"14:00";"0,357";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"15:00";"0,682";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"16:00";"0,484";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"17:00";"0,241";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"18:00";"0,223";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"19:00";"1,202";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"20:00";"1,707";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"21:00";"0,445";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"22:00";"0,194";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"23:00";"0,319";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/30";"24:00";"0,230";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"01:00";"0,171";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"03:00";"0,331";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"04:00";"0,327";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"05:00";"0,099";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"06:00";"0,069";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"07:00";"0,114";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"08:00";"0,085";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"09:00";"0,189";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"10:00";"0,438";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"11:00";"1,240";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"12:00";"0,088";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"13:00";"0,567";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"14:00";"2,107";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"15:00";"2,835";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"16:00";"0,793";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"17:00";"0,159";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"18:00";"0,212";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"19:00";"0,394";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"20:00";"0,203";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"21:00";"0,409";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"22:00";"0,599";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"23:00";"0,574";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/31";"24:00";"0,387";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"01:00";"0,075";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"02:00";"0,078";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"03:00";"0,097";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"04:00";"0,065";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"05:00";"0,075";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"06:00";"0,175";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"07:00";"0,331";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"08:00";"0,864";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"09:00";"0,150";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"10:00";"0,540";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"11:00";"0,463";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"12:00";"0,305";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"13:00";"0,848";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"14:00";"0,947";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"15:00";"0,461";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"16:00";"0,375";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"17:00";"0,338";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"18:00";"0,281";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"19:00";"0,097";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"20:00";"0,234";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"21:00";"0,122";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"22:00";"0,329";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"23:00";"1,802";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/01";"24:00";"0,282";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"01:00";"0,286";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"02:00";"0,107";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"03:00";"0,056";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"04:00";"0,075";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"05:00";"0,081";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"06:00";"0,071";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"07:00";"0,484";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"08:00";"2,140";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"09:00";"0,642";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"10:00";"0,218";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"11:00";"0,063";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"12:00";"0,490";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"13:00";"0,234";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"14:00";"1,551";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"15:00";"0,103";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"16:00";"0,077";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"17:00";"0,179";Real;"0,000"
"ES0022000005635208CB1P";"2024/04/02";"18:00";"0,100";Real;"0,000"
